word	total	char_fix	char_issue	ne_score	ne_label	
Tildelelsen	1			0.8	namedEntity	
Vaabendandsen	1			0.8	namedEntity	
Vandpjøsen	1			0.8	namedEntity	
Wesen	1			0.8	namedEntity	
WienReisen	1			0.8	namedEntity	
Aandsudvikling	2			0.8	namedEntity	
Brockmann	2			0.8	namedEntity	
Hoffmann	2			0.8	namedEntity	
Lingeling	2			0.8	namedEntity	
Normann	2			0.8	namedEntity	
Schumann	2			0.8	namedEntity	
Tidsudvikling	2			0.8	namedEntity	
Bindesbøl	1			0.8	namedEntity	
Burg	1			0.8	namedEntity	
Danevang	1			0.8	namedEntity	
Ditlev	1			0.8	namedEntity	
Edinburg	1			0.8	namedEntity	
Flammevinge	1			0.8	namedEntity	
Freiburg	1			0.8	namedEntity	
Frohmann	1			0.8	namedEntity	
Gottorp	1			0.8	namedEntity	
Haarburg	1			0.8	namedEntity	
Hagemann	1			0.8	namedEntity	
Hamburg	1			0.8	namedEntity	
Heiling	1			0.8	namedEntity	
Hermann	1			0.8	namedEntity	
Herzmann	1			0.8	namedEntity	
Hultmann	1			0.8	namedEntity	
Kulelev	1			0.8	namedEntity	
Liebling	1			0.8	namedEntity	
Louisde-Camoensblev	1			0.8	namedEntity	
Meisling	1			0.8	namedEntity	
Regensburg	1			0.8	namedEntity	
Schelling	1			0.8	namedEntity	
Schimmelmann	1			0.8	namedEntity	
Schmetterlinge	1			0.8	namedEntity	
Schützling	1		foreign_char	0.8	namedEntity	
Seemann	1			0.8	namedEntity	
Sommerforestilling	1			0.8	namedEntity	
Taasinge	1			0.8	namedEntity	
Thinge	1			0.8	namedEntity	
Tiedemann	1			0.8	namedEntity	
Toledo-Klinge	1			0.8	namedEntity	
Zahrtmann	1			0.8	namedEntity	
Zimmermann	1			0.8	namedEntity	
Öresund	1			0.8	namedEntity	
Baggesen	4			0.8	namedEntity	
Aabenbarelsen	3			0.8	namedEntity	
Clausen	3			0.8	namedEntity	
Iversen	3			0.8	namedEntity	
Marseillaisen	3			0.8	namedEntity	
Petersen	3			0.8	namedEntity	
Presburg	4			0.8	namedEntity	
Dannevang	3			0.8	namedEntity	
Kjærling	3			0.8	namedEntity	
Magdeburg	3			0.8	namedEntity	
Reling	3			0.8	namedEntity	
Skjønhedsdatter	1			0.8	namedEntity	
De	1910			0.8	pronoun_capital	
I	1799			0.8	pronoun_capital	
Vi	568			0.8	pronoun_capital	
Dem	452			0.8	pronoun_capital	
Deres	315			0.8	pronoun_capital	
DE	47			0.8	pronoun_capital	
VI	17			0.8	pronoun_capital	
Jeres	2			0.8	pronoun_capital	
CRONBERG	119			0.75	namedEntity	
DALBY	95			0.75	namedEntity	
JESPERSEN	39			0.75	namedEntity	
BALLERUP	26			0.75	namedEntity	
MINDAL	19			0.75	namedEntity	
HERZMANN	7			0.75	namedEntity	
INGEBORG	6			0.75	namedEntity	
Augustenborg	5			0.75	namedEntity	
Dalby	5			0.75	namedEntity	
Ingeborg	5			0.75	namedEntity	
Stokholm	5			0.75	namedEntity	
Sprogø	19			0.75	namedEntity	
Ballerup	17			0.75	namedEntity	
Cronberg	17			0.75	namedEntity	
Flensborg	14			0.75	namedEntity	
Nyborg	13			0.75	namedEntity	
Dybdal	10			0.75	namedEntity	
Samson	8			0.75	namedEntity	
Charlottenborg	6			0.75	namedEntity	
Thalberg	6			0.75	namedEntity	
Augsburg	5			0.75	namedEntity	
Jespersen	12			0.75	namedEntity	
Regentsen	8			0.75	namedEntity	
Themsen	7			0.75	namedEntity	
Hartmann	15			0.75	namedEntity	
Ingemann	11			0.75	namedEntity	
Breitenburg	7			0.75	namedEntity	
Oland	30			0.75	namedEntity	
Mollerup	26			0.75	namedEntity	
Frederiksstad	1			0.7	namedEntity	
Fødestad	1			0.7	namedEntity	
Sumpstad	1			0.7	namedEntity	
AAGE	4			0.7	namedEntity	
ATTILA	4			0.7	namedEntity	
ZIGEUNERMO	4			0.7	namedEntity	
BORGFOGDEN	3			0.7	namedEntity	
CHORAL	3			0.7	namedEntity	
H.C	3			0.7	namedEntity	
OXENSTIERNE	3			0.7	namedEntity	
VERONIKAS	3			0.7	namedEntity	
CARTHAGENIENSEREN	2			0.7	namedEntity	
CHORET	2			0.7	namedEntity	
DR	2			0.7	namedEntity	
QVINDER	2			0.7	namedEntity	
RODERIGOS	2			0.7	namedEntity	
XIX	2			0.7	namedEntity	
ABONDIOS	1			0.7	namedEntity	
AGNESES	1			0.7	namedEntity	
ATTILAS	1			0.7	namedEntity	
BALLERUPS	1			0.7	namedEntity	
BURY	1			0.7	namedEntity	
CARTHAGENIENSER	1			0.7	namedEntity	
CHINAS	1			0.7	namedEntity	
CHRISTEN	1			0.7	namedEntity	
ENGELLÆNDER	1			0.7	namedEntity	
FISKERDRENGEN	1			0.7	namedEntity	
GOLDTHRED	1			0.7	namedEntity	
GRANNER	1			0.7	namedEntity	
GRÆKENLANDS	1			0.7	namedEntity	
HAYSTON	1			0.7	namedEntity	
INDIENS	1			0.7	namedEntity	
ISCHARIOTH	1			0.7	namedEntity	
ITALIENS	1			0.7	namedEntity	
J.M	1			0.7	namedEntity	
JUAN	1			0.7	namedEntity	
MOLINA	1			0.7	namedEntity	
MONICAS	1			0.7	namedEntity	
MUSA	1			0.7	namedEntity	
PRIPS	1			0.7	namedEntity	
QVARTET	1			0.7	namedEntity	
QVINDE	1			0.7	namedEntity	
VISITEUREN	1			0.7	namedEntity	
XVII	1			0.7	namedEntity	
XVIII	1			0.7	namedEntity	
XX	1			0.7	namedEntity	
XXI	1			0.7	namedEntity	
XXII	1			0.7	namedEntity	
XXIII	1			0.7	namedEntity	
XXIV	1			0.7	namedEntity	
XXV	1			0.7	namedEntity	
XXXIII	1			0.7	namedEntity	
XXXIV	1			0.7	namedEntity	
ZEPHIR	1			0.7	namedEntity	
ΑΝΔΡΕΑΣ	1			0.7	namedEntity	
ΜΙΑ	1			0.7	namedEntity	
ΟΝΑΥΑΡΧΟΣ	1			0.7	namedEntity	
ΩΔΕΚΕΙΤΑΙ	1			0.7	namedEntity	
Aabenraa	2			0.7	namedEntity	
Aae	2			0.7	namedEntity	
Aalehoved	2			0.7	namedEntity	
Abbotsford	2			0.7	namedEntity	
Abdul-Meschid	2			0.7	namedEntity	
Abraham	2			0.7	namedEntity	
Abrantes	2			0.7	namedEntity	
Abydos	2			0.7	namedEntity	
Academia	2			0.7	namedEntity	
Acanthus	2			0.7	namedEntity	
Achmeds	2			0.7	namedEntity	
Actræus	2			0.7	namedEntity	
Adelsbaarne	2			0.7	namedEntity	
Adjutant	2			0.7	namedEntity	
Adria	2			0.7	namedEntity	
Afmarsch	2			0.7	namedEntity	
Albanesere	2			0.7	namedEntity	
Albrecht	2			0.7	namedEntity	
Alchymist	2			0.7	namedEntity	
Alibert	2			0.7	namedEntity	
Allerfornemste	2			0.7	namedEntity	
Allgemeine	2			0.7	namedEntity	
Allons	2			0.7	namedEntity	
Altfor	2			0.7	namedEntity	
Altona	2			0.7	namedEntity	
Altorf	2			0.7	namedEntity	
Amalfi	2			0.7	namedEntity	
Ambrosius	2			0.7	namedEntity	
Anio	2			0.7	namedEntity	
Anmarsch	2			0.7	namedEntity	
Annie	2			0.7	namedEntity	
Anschütz	2		foreign_name	0.7	namedEntity	
Ansvarendes	2			0.7	namedEntity	
Aphrodite	2			0.7	namedEntity	
Apothek	2			0.7	namedEntity	
Aranjuez	2			0.7	namedEntity	
Ararat	2			0.7	namedEntity	
Arc	2			0.7	namedEntity	
Arcos	2			0.7	namedEntity	
Armenianere	2			0.7	namedEntity	
Assisi	2			0.7	namedEntity	
Astas	2			0.7	namedEntity	
Au	2			0.7	namedEntity	
Audients	2			0.7	namedEntity	
Augustinus	2			0.7	namedEntity	
Bacchanal	2			0.7	namedEntity	
Bachant	2			0.7	namedEntity	
Bagdad	2			0.7	namedEntity	
Bajonetstik	2			0.7	namedEntity	
Bajonne	2			0.7	namedEntity	
Bajæ	2			0.7	namedEntity	
Balkan	2			0.7	namedEntity	
Barbarina	2			0.7	namedEntity	
Basin	2			0.7	namedEntity	
Bastbaand	2			0.7	namedEntity	
Bau	2			0.7	namedEntity	
Bayern	2			0.7	namedEntity	
Bedstemo	2			0.7	namedEntity	
Belem	2			0.7	namedEntity	
Bellevue	2			0.7	namedEntity	
Bellini	2			0.7	namedEntity	
Berl	2			0.7	namedEntity	
Berlingske	2			0.7	namedEntity	
Bernadotte	2			0.7	namedEntity	
Bernech	2			0.7	namedEntity	
Berwick	2			0.7	namedEntity	
Betagne	2			0.7	namedEntity	
Bidpay	2			0.7	namedEntity	
Billedgaleri	2			0.7	namedEntity	
Billedrække	2			0.7	namedEntity	
Birgitte	2			0.7	namedEntity	
Bjergnatur	2			0.7	namedEntity	
Bjergreise	2			0.7	namedEntity	
Blikbøsse	2			0.7	namedEntity	
Bloch	2			0.7	namedEntity	
Blumenbach	2			0.7	namedEntity	
Bocage	2			0.7	namedEntity	
Boccaccios	2			0.7	namedEntity	
Boe	2			0.7	namedEntity	
Bolena	2			0.7	namedEntity	
Bonaparte	2			0.7	namedEntity	
Borgemestre	2			0.7	namedEntity	
Borgia	2			0.7	namedEntity	
Braasøe	2			0.7	namedEntity	
Bramas	2			0.7	namedEntity	
Braunschweig	2			0.7	namedEntity	
Bregentveds	2			0.7	namedEntity	
Bryllupstog	2			0.7	namedEntity	
Brædde-Skuur	2			0.7	namedEntity	
Buccharest	2			0.7	namedEntity	
Bucharest	2			0.7	namedEntity	
Bujukdere	2			0.7	namedEntity	
Bukketjørn	2			0.7	namedEntity	
Bøgh	2			0.7	namedEntity	
Bølgehav	2			0.7	namedEntity	
Büncke-Rönnow	2		foreign_name	0.7	namedEntity	
Calibans	2			0.7	namedEntity	
Caligula	2			0.7	namedEntity	
Candidatus	2			0.7	namedEntity	
Capua	2			0.7	namedEntity	
Carlin	2			0.7	namedEntity	
Carloman	2			0.7	namedEntity	
Carricatur	2			0.7	namedEntity	
Cartagena	2			0.7	namedEntity	
Cascade	2			0.7	namedEntity	
Cassimirs	2			0.7	namedEntity	
Castellane	2			0.7	namedEntity	
Castellone	2			0.7	namedEntity	
Catholik	2			0.7	namedEntity	
Caus	2			0.7	namedEntity	
Cavatina	2			0.7	namedEntity	
Cecrops	2			0.7	namedEntity	
Cendrillon	2			0.7	namedEntity	
Ch	2			0.7	namedEntity	
Cherubs	2			0.7	namedEntity	
Chios	2			0.7	namedEntity	
Chordrenge	2			0.7	namedEntity	
Christtjørn	2			0.7	namedEntity	
Cichorie	2			0.7	namedEntity	
Civitta	2			0.7	namedEntity	
Codans	2			0.7	namedEntity	
Coimbras	2			0.7	namedEntity	
Comorn	2			0.7	namedEntity	
Convolvoli	2			0.7	namedEntity	
Copernicus	2			0.7	namedEntity	
Corricolo	2			0.7	namedEntity	
Cour	2			0.7	namedEntity	
Creditiv	2			0.7	namedEntity	
Croce	2			0.7	namedEntity	
Crocus	2			0.7	namedEntity	
Cyclus	2			0.7	namedEntity	
Dagmars	2			0.7	namedEntity	
Damaskus	2			0.7	namedEntity	
Daniel	2			0.7	namedEntity	
Datterlille	2			0.7	namedEntity	
Delos	2			0.7	namedEntity	
Diamantgriffel	2			0.7	namedEntity	
Dichterkünste	2		foreign_name	0.7	namedEntity	
Dido	2			0.7	namedEntity	
Digtersjæl	2			0.7	namedEntity	
Divina	2			0.7	namedEntity	
Donau-Fart	2			0.7	namedEntity	
Donaufart	2			0.7	namedEntity	
Donnizzettis	2			0.7	namedEntity	
Dreyschock	2			0.7	namedEntity	
DuJeg	2			0.7	namedEntity	
Dumas	2			0.7	namedEntity	
Dyppelbjerg	2			0.7	namedEntity	
Dyppelmølle	2			0.7	namedEntity	
Döttre	2	Døttre	danish_variant_oe	0.7	namedEntity	
Eduard	2			0.7	namedEntity	
Efterladte	2			0.7	namedEntity	
Egmont	2			0.7	namedEntity	
Enthusiasme	2			0.7	namedEntity	
Ephesus	2			0.7	namedEntity	
Erasmus	2			0.7	namedEntity	
Erdød	2			0.7	namedEntity	
Erecteus	2			0.7	namedEntity	
España	2			0.7	namedEntity	
Essents	2			0.7	namedEntity	
Euphrat	2			0.7	namedEntity	
Eventyrmo	2			0.7	namedEntity	
Ewald	2			0.7	namedEntity	
Fakkelskjær	2			0.7	namedEntity	
Farum	2			0.7	namedEntity	
Farvefyrværkeri	2			0.7	namedEntity	
Feige	2			0.7	namedEntity	
Felicita	2			0.7	namedEntity	
Fenstern	2			0.7	namedEntity	
Ferdinand	2			0.7	namedEntity	
Fernandos	2			0.7	namedEntity	
Fior	2			0.7	namedEntity	
Fiskerblus	2			0.7	namedEntity	
Fiskernæt	2			0.7	namedEntity	
Fjeldstykke	2			0.7	namedEntity	
Fjere	2			0.7	namedEntity	
Fjædre	2			0.7	namedEntity	
Flekke	2			0.7	namedEntity	
Florian	2			0.7	namedEntity	
Flotow	2			0.7	namedEntity	
Flætte	2			0.7	namedEntity	
Folke-Theatre	2			0.7	namedEntity	
Fonda	2			0.7	namedEntity	
Fornam	2			0.7	namedEntity	
Frands	2			0.7	namedEntity	
Française	2			0.7	namedEntity	
Frederika	2			0.7	namedEntity	
Frk	2			0.7	namedEntity	
Fu	2			0.7	namedEntity	
Fuglehær	2			0.7	namedEntity	
Fugleøine	2			0.7	namedEntity	
Fulton	2			0.7	namedEntity	
Fundi	2			0.7	namedEntity	
Gaadespil	2			0.7	namedEntity	
Galatz	2			0.7	namedEntity	
Galipoli	2			0.7	namedEntity	
Gamas	2			0.7	namedEntity	
Geisa	2			0.7	namedEntity	
Gellert	2			0.7	namedEntity	
Gimle	2			0.7	namedEntity	
Ginevras	2			0.7	namedEntity	
Giovanni	2			0.7	namedEntity	
Giuditta	2			0.7	namedEntity	
Gladova	2			0.7	namedEntity	
Gluck	2			0.7	namedEntity	
Golfstrøm	2			0.7	namedEntity	
Gravbog	2			0.7	namedEntity	
Gravesend	2			0.7	namedEntity	
Grece	2			0.7	namedEntity	
Griseldis	2			0.7	namedEntity	
Grækerdreng	2			0.7	namedEntity	
Grækerpige	2			0.7	namedEntity	
Guld-Tullipan	2			0.7	namedEntity	
Guldkamme	2			0.7	namedEntity	
Guldmynt	2			0.7	namedEntity	
Haarlem	2			0.7	namedEntity	
Hadschi	2			0.7	namedEntity	
Hagelveir	2			0.7	namedEntity	
Halloi	2			0.7	namedEntity	
Halvkjortel	2			0.7	namedEntity	
Hand	2			0.7	namedEntity	
Hannoveransk	2			0.7	namedEntity	
Harlequins	2			0.7	namedEntity	
Hauch	2			0.7	namedEntity	
Haupt	2			0.7	namedEntity	
Haydn	2			0.7	namedEntity	
Hayston	2			0.7	namedEntity	
Hector	2			0.7	namedEntity	
Hegels	2			0.7	namedEntity	
Hellas	2			0.7	namedEntity	
Helvedsporte	2			0.7	namedEntity	
Hempels	2			0.7	namedEntity	
Henriks	2			0.7	namedEntity	
Herat	2			0.7	namedEntity	
Herkules	2			0.7	namedEntity	
HerreHr	2			0.7	namedEntity	
Herreje	2			0.7	namedEntity	
Hieronimus	2			0.7	namedEntity	
Hinham	2			0.7	namedEntity	
Hissari	2			0.7	namedEntity	
Hjeronimus	2			0.7	namedEntity	
Hjerterkonges	2			0.7	namedEntity	
Holla	2			0.7	namedEntity	
Holnæs	2			0.7	namedEntity	
Holsts	2			0.7	namedEntity	
Horace	2			0.7	namedEntity	
Horatz	2			0.7	namedEntity	
Horizont	2			0.7	namedEntity	
Hosbond	2			0.7	namedEntity	
Hradschin	2			0.7	namedEntity	
Hroars	2			0.7	namedEntity	
Hui	2			0.7	namedEntity	
Humleduft	2			0.7	namedEntity	
Hunnenschlacht	2			0.7	namedEntity	
Hverdagsgang	2			0.7	namedEntity	
Hvorlænge	2			0.7	namedEntity	
Hælhest	2			0.7	namedEntity	
Høestak	2			0.7	namedEntity	
Hønsegrethes	2			0.7	namedEntity	
Hübsch	2		foreign_char	0.7	namedEntity	
Ibn	2			0.7	namedEntity	
Iglehandlere	2			0.7	namedEntity	
Ikkesandt	2			0.7	namedEntity	
Ildøine	2			0.7	namedEntity	
Illok	2			0.7	namedEntity	
Ilsang	2			0.7	namedEntity	
Impromtu	2			0.7	namedEntity	
Ischarioth	2			0.7	namedEntity	
Ischia	2			0.7	namedEntity	
Jagttog	2			0.7	namedEntity	
Jasons	2			0.7	namedEntity	
Jeanne	2			0.7	namedEntity	
Jeannot	2			0.7	namedEntity	
Jephtas	2			0.7	namedEntity	
Jeppe	2			0.7	namedEntity	
Jernlysekrone	2			0.7	namedEntity	
Jernrækværk	2			0.7	namedEntity	
Jesum	2			0.7	namedEntity	
Jette	2			0.7	namedEntity	
Jfr	2			0.7	namedEntity	
Jongh	2			0.7	namedEntity	
Josephs	2			0.7	namedEntity	
Juans	2			0.7	namedEntity	
Jungfernstieg	2			0.7	namedEntity	
Kaaba	2			0.7	namedEntity	
Kaalhave	2			0.7	namedEntity	
Kanarifugl	2			0.7	namedEntity	
Karlowitz	2			0.7	namedEntity	
Kasseking	2			0.7	namedEntity	
Kassemat	2			0.7	namedEntity	
Kastanieblomst	2			0.7	namedEntity	
Katib	2			0.7	namedEntity	
Kattegat	2			0.7	namedEntity	
Kemble	2			0.7	namedEntity	
Kephissia	2			0.7	namedEntity	
Kiøbmand	2			0.7	namedEntity	
Kjæmpehaand	2			0.7	namedEntity	
Kjærtesvend	2			0.7	namedEntity	
Kjøbenhavns-Post	2			0.7	namedEntity	
Klippegang	2			0.7	namedEntity	
Knortekjep	2			0.7	namedEntity	
Kolchis	2			0.7	namedEntity	
Kolonos	2			0.7	namedEntity	
Korinth	2			0.7	namedEntity	
Korkskove	2			0.7	namedEntity	
Kortenspil	2			0.7	namedEntity	
Kotzebue	2			0.7	namedEntity	
Kravebaand	2			0.7	namedEntity	
Krik	2			0.7	namedEntity	
Kurutscheme	2			0.7	namedEntity	
Königsbau	2	Kønigsbau	danish_variant_oe	0.7	namedEntity	
Labyrinth	2			0.7	namedEntity	
Ladislaus	2			0.7	namedEntity	
Lamartines	2			0.7	namedEntity	
Landse	2			0.7	namedEntity	
Langtborte	2			0.7	namedEntity	
Langtsomt	2			0.7	namedEntity	
Laokoons	2			0.7	namedEntity	
Laterna	2			0.7	namedEntity	
Leervægge	2			0.7	namedEntity	
Leonore	2			0.7	namedEntity	
Levenat	2			0.7	namedEntity	
Liebe	2			0.7	namedEntity	
Ligeoverfor	2			0.7	namedEntity	
Linaa	2			0.7	namedEntity	
Lissabons	2			0.7	namedEntity	
Literaturs	2			0.7	namedEntity	
Livsfriskhed	2			0.7	namedEntity	
Livsgalleri	2			0.7	namedEntity	
Livstraad	2			0.7	namedEntity	
Lißts	2			0.7	namedEntity	
Locale	2			0.7	namedEntity	
Locle	2			0.7	namedEntity	
Londons	2			0.7	namedEntity	
Lothus	2			0.7	namedEntity	
Lothusplante	2			0.7	namedEntity	
Lotterieseddel	2			0.7	namedEntity	
Lovisa	2			0.7	namedEntity	
Lowe	2			0.7	namedEntity	
Lusiade	2			0.7	namedEntity	
Lysthauge	2			0.7	namedEntity	
Lytton	2			0.7	namedEntity	
Lænestoel	2			0.7	namedEntity	
Løgstør	2			0.7	namedEntity	
Ma-Krokones	2			0.7	namedEntity	
Maanedstid	2			0.7	namedEntity	
Macao	2			0.7	namedEntity	
Macready	2			0.7	namedEntity	
Mahmuds	2			0.7	namedEntity	
Mahoms	2			0.7	namedEntity	
Maisfrugt	2			0.7	namedEntity	
Malio	2			0.7	namedEntity	
Mandelblomst	2			0.7	namedEntity	
Mandshat	2			0.7	namedEntity	
Mantzius	2			0.7	namedEntity	
Marathon	2			0.7	namedEntity	
Marlis	2			0.7	namedEntity	
Marmorbad	2			0.7	namedEntity	
Marmorløve	2			0.7	namedEntity	
Marmorslot	2			0.7	namedEntity	
Marquis	2			0.7	namedEntity	
Marstrand	2			0.7	namedEntity	
Martinez	2			0.7	namedEntity	
Mary	2			0.7	namedEntity	
Mascarenhas	2			0.7	namedEntity	
Medchristne	2			0.7	namedEntity	
Mein	2			0.7	namedEntity	
Melancholi	2			0.7	namedEntity	
Menneskeskridt	2			0.7	namedEntity	
Metalsviin	2			0.7	namedEntity	
Methode	2			0.7	namedEntity	
Midenat	2			0.7	namedEntity	
Miguels	2			0.7	namedEntity	
Militairfrakke	2			0.7	namedEntity	
Minervas	2			0.7	namedEntity	
Mistress	2			0.7	namedEntity	
Moccoli	2			0.7	namedEntity	
Mohamed	2			0.7	namedEntity	
Molbechs	2			0.7	namedEntity	
Molinas	2			0.7	namedEntity	
Musikchor	2			0.7	namedEntity	
Musikcorps	2			0.7	namedEntity	
Musselmænd	2			0.7	namedEntity	
Musæum	2			0.7	namedEntity	
Muurkant	2			0.7	namedEntity	
Mystère	2			0.7	namedEntity	
Møe	2			0.7	namedEntity	
Münich	2	Mynich	danish_variant_oe	0.7	namedEntity	
Natteaand	2			0.7	namedEntity	
Navarro	2			0.7	namedEntity	
Naxos	2			0.7	namedEntity	
Nedmanede	2			0.7	namedEntity	
Nicoline	2			0.7	namedEntity	
Nicopoli	2			0.7	namedEntity	
Nieble	2			0.7	namedEntity	
Nissa	2			0.7	namedEntity	
Noa	2			0.7	namedEntity	
Noas	2			0.7	namedEntity	
Nobile	2			0.7	namedEntity	
Nordkap	2			0.7	namedEntity	
Norma-Medea	2			0.7	namedEntity	
Noureddins	2			0.7	namedEntity	
Numere	2			0.7	namedEntity	
Nysøe	2			0.7	namedEntity	
Næsbyhoved	2			0.7	namedEntity	
Nürnbergs	2	Nyrnbergs	danish_variant_oe	0.7	namedEntity	
Oporto	2			0.7	namedEntity	
Orest	2			0.7	namedEntity	
Orthodoxe	2			0.7	namedEntity	
Ovid	2			0.7	namedEntity	
Palai	2			0.7	namedEntity	
Palermo	2			0.7	namedEntity	
Palnatokes	2			0.7	namedEntity	
Palæstina	2			0.7	namedEntity	
Pantheon	2			0.7	namedEntity	
Paoli	2			0.7	namedEntity	
Parapleem	2			0.7	namedEntity	
Pauls	2			0.7	namedEntity	
Pengehjelp	2			0.7	namedEntity	
Pentelikons	2			0.7	namedEntity	
Peppo	2			0.7	namedEntity	
Perpendikelslag	2			0.7	namedEntity	
Perugia	2			0.7	namedEntity	
Perugino	2			0.7	namedEntity	
Pfeil	2			0.7	namedEntity	
Phoenix	2			0.7	namedEntity	
Pierrot	2			0.7	namedEntity	
Pietro	2			0.7	namedEntity	
Pillegrimme	2			0.7	namedEntity	
Pintse	2			0.7	namedEntity	
Piquant	2			0.7	namedEntity	
Place	2			0.7	namedEntity	
Porcellains	2			0.7	namedEntity	
Portella	2			0.7	namedEntity	
Portici	2			0.7	namedEntity	
Posilip	2			0.7	namedEntity	
Pouls	2			0.7	namedEntity	
Pragtseng	2			0.7	namedEntity	
Princesa	2			0.7	namedEntity	
Procurator	2			0.7	namedEntity	
Provinds	2			0.7	namedEntity	
Præd	2			0.7	namedEntity	
Psychologisk	2			0.7	namedEntity	
Pullie	2			0.7	namedEntity	
Pulseslag	2			0.7	namedEntity	
Pygmalion	2			0.7	namedEntity	
Qvarantaine-Flag	2			0.7	namedEntity	
Qvarantaineflag	2			0.7	namedEntity	
Qvarteerslag	2			0.7	namedEntity	
Qvælstof	2			0.7	namedEntity	
Rahbeks	2			0.7	namedEntity	
Rantum	2			0.7	namedEntity	
Ravnkilde	2			0.7	namedEntity	
Regiomontan	2			0.7	namedEntity	
Rhamses	2			0.7	namedEntity	
Richards	2			0.7	namedEntity	
Ridderhaand	2			0.7	namedEntity	
Ristoris	2			0.7	namedEntity	
Robin	2			0.7	namedEntity	
Robins	2			0.7	namedEntity	
Rodstump	2			0.7	namedEntity	
Ronzi-Debigni	2			0.7	namedEntity	
Rota	2			0.7	namedEntity	
Roß	2			0.7	namedEntity	
Ruderkonge	2			0.7	namedEntity	
Rutschbane	2			0.7	namedEntity	
Rye	2			0.7	namedEntity	
Rædselsnat	2			0.7	namedEntity	
Røgelseduft	2			0.7	namedEntity	
Rørhytte	2			0.7	namedEntity	
Rütli	2	Rytli	danish_variant_oe	0.7	namedEntity	
Saavidt	2			0.7	namedEntity	
Sahlertz	2			0.7	namedEntity	
Saltarello	2			0.7	namedEntity	
Samqvem	2			0.7	namedEntity	
Samuel	2			0.7	namedEntity	
Sancho	2			0.7	namedEntity	
Sannes	2			0.7	namedEntity	
Sarcophag	2			0.7	namedEntity	
Scandinavi	2			0.7	namedEntity	
Schawl	2			0.7	namedEntity	
Schawls	2			0.7	namedEntity	
Schleswig-Holstein	2			0.7	namedEntity	
Schmidt	2			0.7	namedEntity	
Schram	2			0.7	namedEntity	
Scribe	2			0.7	namedEntity	
Scribes	2			0.7	namedEntity	
Seglgarn	2			0.7	namedEntity	
Seglgarnsbaand	2			0.7	namedEntity	
Sehe	2			0.7	namedEntity	
Seierskrands	2			0.7	namedEntity	
Sein	2			0.7	namedEntity	
Sennpige	2			0.7	namedEntity	
Sestos	2			0.7	namedEntity	
Setubals	2			0.7	namedEntity	
Shakspear	2			0.7	namedEntity	
Signoras	2			0.7	namedEntity	
Simon	2			0.7	namedEntity	
Sjælblik	2			0.7	namedEntity	
Sjæleblik	2			0.7	namedEntity	
Sjæleblink	2			0.7	namedEntity	
Skabilon	2			0.7	namedEntity	
Skjerm	2			0.7	namedEntity	
Skjødts	2			0.7	namedEntity	
Skjønhedsdigt	2			0.7	namedEntity	
Skomagerkone	2			0.7	namedEntity	
Skovshoved	2			0.7	namedEntity	
Skruptudse	2			0.7	namedEntity	
Skuespildirecteur	2			0.7	namedEntity	
Slesvigs	2			0.7	namedEntity	
Smith	2			0.7	namedEntity	
Sneebolt	2			0.7	namedEntity	
Sneeflokke	2			0.7	namedEntity	
Sodoma	2			0.7	namedEntity	
Solkys	2			0.7	namedEntity	
Sommernatsdrøm	2			0.7	namedEntity	
Sonambula	2			0.7	namedEntity	
Sorrig	2			0.7	namedEntity	
Spedelys	2			0.7	namedEntity	
Spekhøker-Enke	2			0.7	namedEntity	
Spoleto	2			0.7	namedEntity	
Spontini	2			0.7	namedEntity	
Spuhl	2			0.7	namedEntity	
Stadt	2			0.7	namedEntity	
Staffrl	2			0.7	namedEntity	
Stephans	2			0.7	namedEntity	
Stevns	2			0.7	namedEntity	
Stirnkette	2			0.7	namedEntity	
Stojan	2			0.7	namedEntity	
Store-Belt	2			0.7	namedEntity	
Storfisk	2			0.7	namedEntity	
Straahalm	2			0.7	namedEntity	
Stromboli	2			0.7	namedEntity	
Struddel	2			0.7	namedEntity	
Stück	2		foreign_char	0.7	namedEntity	
Sudras	2			0.7	namedEntity	
Sverrige	2			0.7	namedEntity	
Sybillatempel	2			0.7	namedEntity	
Syras	2			0.7	namedEntity	
Szechenyi	2			0.7	namedEntity	
Sødring	2			0.7	namedEntity	
Søes	2			0.7	namedEntity	
Søevind	2			0.7	namedEntity	
Sølvmors-Kaabe	2			0.7	namedEntity	
Sørgehuus	2			0.7	namedEntity	
Søvngjængerske	2			0.7	namedEntity	
Taae	2			0.7	namedEntity	
Taarnspiir	2			0.7	namedEntity	
Table	2			0.7	namedEntity	
Tagly	2			0.7	namedEntity	
Tempe	2			0.7	namedEntity	
Thackeray	2			0.7	namedEntity	
Theater-Friseur	2			0.7	namedEntity	
Therapia	2			0.7	namedEntity	
Thorvald	2			0.7	namedEntity	
Thømming	2			0.7	namedEntity	
Titted	2			0.7	namedEntity	
Tohuwabohu	2			0.7	namedEntity	
Tolades	2			0.7	namedEntity	
Tornebaand	2			0.7	namedEntity	
Torquato	2			0.7	namedEntity	
Toscana	2			0.7	namedEntity	
Trajan	2			0.7	namedEntity	
Treds	2			0.7	namedEntity	
Trinita	2			0.7	namedEntity	
Trinitá	2			0.7	namedEntity	
Trommemusik	2			0.7	namedEntity	
Troupe	2			0.7	namedEntity	
Trylleslotte	2			0.7	namedEntity	
