word	char_issue
vimplet	adj.
vimre	v.
vimre	v.
Vimre	sb.pl.
Vimrehale	sb.
vims	adj.
Vims	sb.
vimse	v.
vimset	adj.
Vimshed	sb.
vimte	v.
Vin-	i ssgr.
Vin	sb.
vinagtig	adj.
Vinalkohol	sb.
Vinanker	sb.
Vinbakke	sb.
vinbegroet	adj.
vinbeklædt	adj.
Vinbesætning	sb.
vinbevokset	adj.
Vinbjerg	sb.
Vinbjergsnegl	sb.
Vinblad	sb.
Vinbladlus	sb.
vinblaa	adj.
Vinbod	sb.
Vinbog	sb.
Vinbonde	sb.
Vinbæger	sb.
Vinbælg	sb.
Vinbær	sb.
Vinbærme	sb.
Vind-	i ssgr.
vind	adj.
Vind	sb.
Vind	sb.
vindagtig	adj.
Vindaks	sb.
Vindamp	sb.
Vindanker	sb.
Vindbakkelse	sb.
vindbar	adj.
Vindbelastning	sb.
vindbenet	adj.
vindbestøvende	adj.
Vindbestøver	sb.
Vindbestøvning	sb.
vindbidt	adj.
Vindbjælke	sb.
Vindbjørn	sb.
Vindblomst	sb.
Vindbluse	sb.
Vindblære	sb.
vindblæst	adj.
Vindbold	sb.
Vindbolle	sb.
Vindbrok	sb.
Vindbrud	sb.
vindbrudt	adj.
Vindbryder	sb.
Vindbræt	sb.
vindbunden	adj.
Vindbyge	sb.
Vindbøjtel	sb.
Vindbøjtleri	sb.
Vindbølge	sb.
Vindbøsse	sb.
Vinddorn	sb.
Vinddrag	sb.
Vinddrager	sb.
vinddreven	adj.
Vinddrift	sb.
vinddrivende	adj.
Vinddriver	sb.
Vinddraabe	sb.
Vinde-	i ssgr.
vinde	v.
vinde	v.
vinde	v.
vinde	v.
Vinde	sb.
Vindeaflægger	sb.
Vindeapparat	sb.
Vindearmbrøst	sb.
Vindeblok	sb.
Vindebom	sb.
Vindebro	sb.
Vindebrønd	sb.
Vindebuk	sb.
Vindedonkraft	sb.
Vindegarn	sb.
Vindegærde	sb.
Vindehjul	sb.
Vindejærn	sb.
Vindekrog	sb.
Vindekæp	sb.
Vindel-	i ssgr.
Vindel	sb.
Vindelblad	sb.
Vindelbro	sb.
Vindelbugt	sb.
Vindelektricitet	sb.
Vindelflade	sb.
Vindelform	sb.
vindelformet	adj.
Vindelgang	sb.
vindelig	adj.
Vindeljærn	sb.
Vindelkrumning	sb.
Vindellinie	sb.
vindelsnoet	adj.
Vindeltrappe	sb.
Vindeltrin	sb.
Vindelvej	sb.
Vindelyst	sb.
Vindelæg	sb.
Vindemager	sb.
Vinden	sb.
Vindepind	sb.
Vinder	sb.
Vinder	sb.
Vindereb	sb.
Vinderis	sb.
Vindesot	sb.
Vindespil	sb.
vindesyg	adj.
Vindesyge	sb.
vindet	adj.
Vindetakkel	sb.
Vindetang	sb.
Vindetov	sb.
Vindetrappe	sb.
Vindevove	sb.
Vindfakkel	sb.
Vindfald	sb.
Vindfane	sb.
Vindfang	sb.
vindfangende	adj.
Vindfanger	sb.
Vindfangst	sb.
vindfast	adj.
Vindflade	sb.
Vindflage	sb.
Vindflage	sb.
Vindflaske	sb.
Vindflækker	sb.
Vindfløj	sb.
Vindfrakke	sb.
vindfri	adj.
Vindfrikadelle	sb.
Vindfæld	sb.
Vindfælde	sb.
vindfældet	adj.
vindfør	adj.
Vindgalle	sb.
Vindgitter	sb.
Vindglas	sb.
Vindglug	sb.
Vindgud	sb.
Vindgust	sb.
vindhalset	adj.
Vindhandel	sb.
Vindhane	sb.
Vindharpe	sb.
Vindharpe	sb.
Vindhas	sb.
Vindhaspe	sb.
Vindhjul	sb.
Vindhjørne	sb.
Vindhose	sb.
vindhovedet	adj.
Vindhul	sb.
Vindhund	sb.
Vindhvirvel	sb.
vindhærget	adj.
Vindhætte	sb.
Vindhævelse	sb.
vindicere	v.
vindig	adj.
vindig	adj.
Vindighed	sb.
Vinding	sb.
Vinding	sb.
Vindings-	i ssgr.
Vindjakke	sb.
Vindjunker	sb.
Vindjærn	sb.
Vindkakkelovn	sb.
Vindkammer	sb.
Vindkanal	sb.
Vindkasse	sb.
Vindkast	sb.
Vindkave	sb.
Vindkedel	sb.
Vindklap	sb.
vindklippet	adj.
Vindklokke	sb.
vindkløvende	adj.
Vindkløver	sb.
Vindknude	sb.
Vindkolik	sb.
Vindkopper	sb.pl.
Vindkors	sb.
Vindkort	sb.
Vindkraft	sb.
Vindkugle	sb.
Vindkuling	sb.
Vindlade	sb.
Vindlavine	sb.
vindle	v.
vindlet	adj.
Vindlinie	sb.
Vindliste	sb.
Vindlomme	sb.
Vindlov	sb.
Vindly	sb.
Vindlys	sb.
vindlæ	adj.
vindlægge	v.
Vindlægte	sb.
vindløs	adj.
Vindmager	sb.
Vindmageri	sb.
Vindmanchet	sb.
Vindmaskine	sb.
Vindmotor	sb.
Vindmærke	sb.
Vindmølle	sb.
Vindmøller	sb.
Vindmølleri	sb.
Vindmaaler	sb.
vindnem	adj.
Vindorgel	sb.
Vindovn	sb.
vindpattet	adj.
Vindpibe	sb.
Vindpil	sb.
Vindpisk	sb.
vindpisket	adj.
Vindpiskning	sb.
vindpoleret	adj.
Vindpose	sb.
Vindpres	sb.
Vindpulver	sb.
Vindpust	sb.
Vindpuster	sb.
Vindrank	sb.
Vindranker	sb.
vindrap	adj.
vindret	adj.
Vindretning	sb.
Vindrevne	sb.
Vindridse	sb.
Vindrik	sb.
Vindrikker	sb.
Vindriveri	sb.
Vindrose	sb.
Vindroset	sb.
Vindrossel	sb.
Vindrude	sb.
vindrue-	i ssgr.
Vindrue	sb.
vindrukken	adj.
Vindrør	sb.
vindrørt	adj.
Vindsak	sb.
Vindse	sb.
Vindsejl	sb.
Vindsel	sb.
Vindselbrev	sb.
Vindseldigt	sb.
vindseparere	v.
Vindside	sb.
Vindsignal	sb.
vindsikker	adj.
Vindskade	sb.
Vindskal	sb.
Vindskala	sb.
Vindsked	sb.
vindskibelig	adj.
Vindskibelighed	sb.
Vindskifte	sb.
Vindskiftning	sb.
Vindskive	sb.
Vindskjul	sb.
Vindsky	sb.
Vindskygge	sb.
Vindskærm	sb.
vindskæv	adj.
Vindskøre	sb.
vindsleben	adj.
Vindslid	sb.
vindslidt	adj.
Vindslugen	sb.
Vindsluger	sb.
Vindslugning	sb.
vindslaaet	
vindsnar	adj.
Vindsot	sb.
Vindspejl	sb.
Vindspiller	sb.
Vindspillerantilope	sb.
Vindspillerhund	sb.
Vindspring	sb.
vindsprukken	adj.
Vindsprække	sb.
Vindsteg	sb.
vindstil	adj.
vindstille	adj.
Vindstille	sb.
Vindstreg	sb.
Vindstribe	sb.
Vindstrøg	sb.
Vindstrøm	sb.
Vindstraale	sb.
vindstynet	adj.
Vindstyrke	sb.
Vindstænk	sb.
vindstærk	adj.
Vindstød	sb.
Vindsuk	sb.
Vindsus	sb.
vindsveden	adj.
Vindsvulst	sb.
Vindsyge	sb.
Vindsæk	sb.
Vindtorn	sb.
Vindtryk	sb.
Vindtræ	sb.
Vindtræk	sb.
Vindtunnel	sb.
vindtæt	adj.
vindtør	adj.
vindtørre	v.
Vindtørring	sb.
Vindtaare	sb.
Vindue	sb.
Vindues-	i ssgr.
Vinduesbal	sb.
Vinduesbjælke	sb.
Vinduesblomst	sb.
Vinduesbly	sb.
Vinduesbord	sb.
Vinduesbrev	sb.
Vinduesbro	sb.
Vinduesbræt	sb.
Vinduesbue	sb.
Vinduesbænk	sb.
Vinduesdukke	sb.
Vinduesedderkop	sb.
Vinduesfag	sb.
Vinduesflugt	sb.
Vinduesfordybning	sb.
Vinduesforhøjning	sb.
Vinduesfugl	sb.
Vinduesgardin	sb.
Vinduesgitter	sb.
Vinduesglar	sb.
Vinduesglas	sb.
Vinduesglug	sb.
Vinduesgreb	sb.
Vindueshage	sb.
Vindueshaspe	sb.
Vindueshjørne	sb.
Vinduesholder	sb.
Vindueshul	sb.
Vindueshængsel	sb.
Vinduesjærn	sb.
Vindueskarm	sb.
Vinduesklinke	sb.
Vindueskontakt	sb.
Vindueskonvolut	sb.
Vindueskors	sb.
Vindueskrampe	sb.
Vindueskrog	sb.
Vindueskryds	sb.
Vindueskurv	sb.
Vindueskuvert	sb.
Vinduesliste	sb.
Vinduesluge	sb.
Vindueslysning	sb.
Vinduesløb	sb.
Vindueslaage	sb.
Vindueslaas	sb.
Vinduesmyg	sb.
Vinduesmøl	sb.
Vinduesniche	sb.
Vinduesopstilling	sb.
Vinduesoverligger	sb.
Vinduespapir	sb.
Vinduespille	sb.
Vinduesplade	sb.
Vinduesplads	sb.
Vinduesplanke	sb.
Vinduesplante	sb.
Vinduesplatte	sb.
Vinduespolerer	sb.
Vinduespost	sb.
Vinduespris	sb.
Vinduespude	sb.
Vinduespudser	sb.
Vinduespynt	sb.
Vinduespynter	sb.
Vinduespyntning	sb.
Vinduespyramide	sb.
Vinduesramme	sb.
Vinduesrem	sb.
Vinduesrenser	sb.
Vinduesret	sb.
Vinduesrist	sb.
Vinduesrose	sb.
Vinduesrude	sb.
Vinduessag	sb.
Vinduesskab	sb.
Vinduesskammel	sb.
Vinduesskat	sb.
Vinduesskodde	sb.
Vinduesskud	sb.
Vinduesskærm	sb.
Vinduesslag	sb.
Vinduesslagbue	sb.
Vinduesspejl	sb.
Vinduessprosse	sb.
Vinduesstang	sb.
Vinduesstift	sb.
Vinduesstik	sb.
Vinduesstrop	sb.
Vinduessøm	sb.
Vinduestræ	sb.
Vinduestæppe	sb.
Vinduesudstilling	sb.
Vinduesurt	sb.
Vinduesvasker	sb.
Vinduesventil	sb.
Vinduesvisker	sb.
Vinduesvæg	sb.
Vinduesøje	sb.
Vinduesaabner	sb.
Vinduesaabning	sb.
Vindunst	sb.
Vindvest	sb.
Vindviser	sb.
Vindværk	sb.
Vindvaage	sb.
Vindæg	sb.
Vindøje	sb.
Vindøje	sb.
vindøjet	adj.
vindaaben	adj.
vine	v.
Vineddike	sb.
Vinfad	sb.
vinfarvet	adj.
Vinflaske	sb.
Vinforlader	sb.
Vinge-	i ssgr.
vinge	v.
Vinge	sb.
Vingeaksel	sb.
Vingeapparat	sb.
Vingearm	sb.
vingebedækket	adj.
Vingeben	sb.
Vingebjælke	sb.
vingebred	adj.
Vingebredde	sb.
Vingebregne	sb.
vingebrudt	adj.
Vingebælg	sb.
Vingedue	sb.
Vingedyr	sb.
Vingedæk	sb.
Vingedække	sb.
vingedækket	adj.
Vingefang	sb.
Vingefinger	sb.
Vingefisk	sb.
Vingefjer	sb.
Vingeflugt	sb.
Vingeflyver	sb.
Vingefod	sb.
vingefodet	adj.
Vingefrugt	sb.
Vingefrø	sb.
vingeføddet	adj.
Vingeglas	sb.
vingeglide	v.
Vingegud	sb.
Vingehat	sb.
Vingehest	sb.
Vingehjul	sb.
Vingehus	sb.
Vingejst	sb.
Vingekammer	sb.
Vingekappe	sb.
Vingekast	sb.
Vingekjole	sb.
Vingekjortel	sb.
vingeklædt	adj.
Vingekno	sb.
Vingeknogle	sb.
Vingeknyst	sb.
Vingeknæ	sb.
Vingekraft	sb.
Vingekurv	sb.
vingelam	adj.
vingelet	adj.
Vingelygte	sb.
vingeløs	adj.
Vingemur	sb.
Vingemuskel	sb.
Vingemølle	sb.
Vingemøtrik	sb.
Vingenæse	sb.
Vingepileurt	sb.
Vingepumpe	sb.
vingesid	adj.
Vingesignal	sb.
Vingeskedeknæ	sb.
Vingeskinne	sb.
Vingesko	sb.
Vingeskovl	sb.
Vingeskrue	sb.
vingeskyde	v.
Vingeskæl	sb.
Vingeslag	sb.
vingeslagen	adj.
Vingesnegl	sb.
Vingesnekke	sb.
Vingespade	sb.
Vingespejl	sb.
Vingespids	sb.
Vingespindel	sb.
Vingespindemaskine	sb.
Vingespore	sb.
Vingespænd	sb.
Vingesten	sb.
Vingestilling	sb.
Vingestol	sb.
Vingestræk	sb.
Vingestrækning	sb.
vingestække	v.
vingestærk	adj.
Vingestøtte	sb.
Vingestøv	sb.
vingestaaende	adj.
Vingesus	sb.
Vingesvamp	sb.
vinget	adj.
Vingetagsten	sb.
Vingetalje	sb.
Vingetank	sb.
Vingetap	sb.
Vingetegl	sb.
Vingetelegraf	sb.
Vingetobak	sb.
Vingetommel	sb.
Vingetræ	sb.
Vingetræsko	sb.
Vingevalnød	sb.
Vingevejviser	sb.
Vingevisse	sb.
Vingevogn	sb.
Vingevridning	sb.
Vingeærme	sb.
Vingeært	sb.
Vingeøre	sb.
Vinglas	sb.
Vingranat	sb.
vingroet	adj.
vingrøn	adj.
vingraa	adj.
Vingud	sb.
vingul	adj.
Vingær	sb.
Vingæring	sb.
Vingaard	sb.
Vingaards-	i ssgr.
Vingaardskniv	sb.
Vingaardsmand	sb.
Vingaardssnegl	sb.
Vinhandel	sb.
Vinhandler	sb.
Vinhave	sb.
Vinhus	sb.
Vinhøj	sb.
Vinhøst	sb.
Vinhøster	sb.
vinig	adj.
Vink	sb.
Vinkande	sb.
Vinkandel	sb.
Vinkasse	sb.
vinke	v.
vinke	v.
Vinke	sb.
Vinkekrabbe	sb.
Vinkel-	i ssgr.
Vinkel	sb.
Vinkelafstand	sb.
Vinkelanlæg	sb.
Vinkelbalance	sb.
Vinkelben	sb.
vinkelbenet	adj.
Vinkelbevægelse	sb.
Vinkelbismer	sb.
Vinkelbord	sb.
Vinkelbue	sb.
vinkelbygget	adj.
Vinkelbygning	sb.
Vinkelbænk	sb.
Vinkelbaand	sb.
Vinkeldybde	sb.
Vinkeldaab	sb.
Vinkeleg	sb.
Vinkelfløj	sb.
Vinkelfyr	sb.
Vinkelgrad	sb.
Vinkelhage	sb.
Vinkelhastighed	sb.
Vinkelhjørne	sb.
Vinkelhoved	sb.
Vinkelhus	sb.
vinkelhængende	adj.
Vinkelinstrument	sb.
Vinkeljærn	sb.
Vinkelkors	sb.
Vinkelkreds	sb.
Vinkelkro	sb.
Vinkellineal	sb.
Vinkelloge	sb.
Vinkellænge	sb.
Vinkelmaal	sb.
Vinkelmaaler	sb.
Vinkelorden	sb.
Vinkelpasser	sb.
Vinkelprisme	sb.
Vinkelprofil	sb.
Vinkelpunkt	sb.
vinkelret	adj.
Vinkelrør	sb.
Vinkelsamling	sb.
Vinkelsegl	sb.
Vinkelskinne	sb.
Vinkelskriver	sb.
Vinkelskriveri	sb.
Vinkelslæber	sb.
Vinkelsmed	sb.
Vinkelspejl	sb.
Vinkelspids	sb.
vinkelstillet	adj.
Vinkelstilling	sb.
vinkelstiv	adj.
Vinkelstreg	sb.
Vinkelstykke	sb.
Vinkelstød	sb.
vinkelstaaende	adj.
Vinkelsum	sb.
Vinkelsøjle	sb.
Vinkelsøm	sb.
Vinkeltag	sb.
Vinkeltand	sb.
Vinkeltap	sb.
Vinkeltegn	sb.
Vinkeltromle	sb.
Vinkeludvækst	sb.
Vinkelvej	sb.
Vinkelvægtstang	sb.
Vinkelaabning	sb.
Vinkende	sb.
Vinkender	sb.
Vinker	sb.
Vinkerneolie	sb.
Vinkirsebær	sb.
Vinkiste	sb.
vinklar	adj.
Vinklase	sb.
vinkle	v.
vinklet	adj.
vinklædt	adj.
Vinkorridor	sb.
Vinkort	sb.
Vinkramsfugl	sb.
Vinkumme	sb.
Vinkurv	sb.
Vinkvist	sb.
Vinkyper	sb.
Vinkælder	sb.
Vinkælderi	sb.
Vinkælderskriver	sb.
Vinkøler	sb.
Vinlag	sb.
Vinland	sb.
Vinlus	sb.
Vinløn	sb.
Vinløv	sb.
vinløvet	adj.
Vinmost	sb.
Vinmudder	sb.
Vinolie	sb.
Vinos	sb.
Vinpalme	sb.
Vinperse	sb.
Vinperser	sb.
Vinpibe	sb.
Vinplante	sb.
Vinpose	sb.
Vinpotte	sb.
Vinpresse	sb.
Vinprøver	sb.
Vinpumpe	sb.
Vinpæl	sb.
Vinpære	sb.
Vinrabarber	sb.
Vinranke	sb.
Vinribs	sb.
Vinrose	sb.
Vinrude	sb.
Vinrus	sb.
vinrød	adj.
Vinservice	sb.
Vinskab	sb.
Vinskilt	sb.
Vinskimmel	sb.
Vinskimmel	sb.
Vinskjoldlus	sb.
Vinskov	sb.
Vinskænk	sb.
Vinskænk	sb.
Vinskænker	sb.
Vinsmager	sb.
Vinsnegl	sb.
Vinsort	sb.
Vinspiritus	sb.
Vinspring	sb.
Vinsprit	sb.
Vinst	sb.
Vinstel	sb.
Vinsten	sb.
Vinstok	sb.
Vinstue	sb.
Vinsuppe	sb.
vinsur	adj.
Vinsværmer	sb.
Vinsyge	sb.
Vinsyre	sb.
vinsyrlig	adj.
Vinsæk	sb.
Vinsøbe	sb.
Vintag	sb.
Vintand	sb.
Vintapper	sb.
Vinter-	i ssgr.
Vinter	sb.
Vinteraften	sb.
Vinterand	sb.
Vinterasters	sb.
Vinterbad	sb.
vinterbade	v.
Vinterbader	sb.
Vinterbane	sb.
Vinterbisse	sb.
vinterbleg	adj.
Vinterblomme	sb.
Vinterblomst	sb.
Vinterbo	sb.
Vinterbolig	sb.
Vinterbrak	sb.
Vinterbremse	sb.
Vinterbrug	sb.
Vinterbuket	sb.
vinterbunden	adj.
Vinterbyg	sb.
Vinterbæk	sb.
Vinterbær	sb.
Vinterdag	sb.
Vinterdige	sb.
Vinterdragt	sb.
Vinterdvale	sb.
Vinterdød	sb.
Vintereg	sb.
Vintereng	sb.
vinterfast	adj.
Vinterfelttog	sb.
Vinterferie	sb.
Vinterfinke	sb.
Vinterflod	sb.
Vinterflue	sb.
Vinterfoder	sb.
vinterfodre	v.
Vinterfodring	sb.
Vinterforraad	sb.
Vinterfrakke	sb.
Vinterfribord	sb.
Vinterfrost	sb.
Vinterfrugt	sb.
Vinterfugl	sb.
Vinterfure	sb.
Vinterføde	sb.
Vinterføre	sb.
vintergammel	adj.
Vinterglæde	sb.
Vintergravning	sb.
vintergrøn	adj.
Vintergrøn	sb.
Vintergrønt	sb.
Vintergud	sb.
Vintergylden	sb.
Vintergæk	sb.
Vintergæst	sb.
Vinterhal	sb.
Vinterhamp	sb.
Vinterhav	sb.
Vinterhave	sb.
Vinterhavn	sb.
Vinterhavre	sb.
Vinterhi	sb.
Vinterhimmel	sb.
Vinterhjem	sb.
Vinterhjælp	sb.
Vinterhjørne	sb.
Vinterhold	sb.
Vinterhus	sb.
Vinterhvede	sb.
vinterhvid	adj.
Vinterhvile	sb.
Vinterhytte	sb.
Vinterhaar	sb.
vinterhaardfør	adj.
Vinteris	sb.
Vinterjasmin	sb.
Vinterkammer	sb.
Vinterkappe	sb.
Vinterkarse	sb.
Vinterkjole	sb.
vinterklar	adj.
Vinterklausul	sb.
Vinterklæde	sb.pl.
Vinterklædning	sb.
vinterklædt	adj.
Vinterkløe	sb.
Vinterknog	sb.
Vinterknop	sb.
vinterkold	adj.
Vinterkonge	sb.
Vinterkorn	sb.
Vinterkost	sb.
Vinterkrig	sb.
Vinterkulde	sb.
Vinterkvarter	sb.
Vinterkvæld	sb.
Vinterkaabe	sb.
Vinterlag	sb.
Vinterlagen	sb.
Vinterlager	sb.
Vinterland	sb.
Vinterleg	sb.
Vinterleje	sb.
Vinterlejlighed	sb.
Vinterlejr	sb.
Vinterlevkøj	sb.
vinterlig	adj.
Vinterligger	sb.
Vinterlilje	sb.
Vinterlind	sb.
Vinterling	sb.
Vinterliv	sb.
Vinterlue	sb.
Vinterlæ	sb.
vinterlægge	v.
Vinterlærer	sb.
Vinterlærerinde	sb.
Vinterløg	sb.
Vinterlaag	sb.
Vintermark	sb.
Vintermorgen	sb.
Vintermusvaage	sb.
Vintermærke	sb.
Vintermølle	sb.
Vintermørke	sb.
Vintermaaned	sb.
Vinternar	sb.
Vinternat	sb.
Vinternattergal	sb.
Vinterophold	sb.
Vinterpels	sb.
Vinterplads	sb.
vinterpløje	v.
Vinterpostering	sb.
Vinterpræst	sb.
Vinterpunkt	sb.
Vinterpære	sb.
Vinterraps	sb.
Vinterregn	sb.
vinterriste	v.
Vinterrug	sb.
Vinterrybs	sb.
Vinterræddike	sb.
Vintersalat	sb.
Vinterside	sb.
vintersikker	adj.
Vintersild	sb.
Vinterskole	sb.
Vinterskov	sb.
vinterskove	v.
Vinterskud	sb.
Vintersky	sb.
Vinterslud	sb.
Vintersmør	sb.
Vintersne	sb.
Vintersneppe	sb.
Vintersol	sb.
Vintersolhverv	sb.
vintersovende	adj.
Vintersover	sb.
Vinterspinat	sb.
Vinterspore	sb.
Vintersport	sb.
Vinterstade	sb.
Vinterstald	sb.
Vinterstander	sb.
vinterstille	adj.
Vinterstok	sb.
Vinterstorm	sb.
Vinterstud	sb.
Vinterstue	sb.
Vinterstykke	sb.
Vintersæd	sb.
Vintersæde	sb.
Vintersøvn	sb.
Vintertegn	sb.
Vintertid	sb.
Vinterto	sb.
Vintertog	sb.
Vintertræ	sb.
Vintertræk	sb.
Vintertøj	sb.
Vinteruld	sb.
Vintervand	sb.
Vintervej	sb.
Vintervejr	sb.
Vintervejrlig	sb.
Vintervikke	sb.
Vintervind	sb.
Vinterviol	sb.
Vintervækst	sb.
Vinterværelse	sb.
Vinteræble	sb.
Vinteræg	sb.
vintre	v.
Vintring	sb.
Vintring	sb.
Vintræ	sb.
vintung	adj.
Vintvang	sb.
Vintønde	sb.
Vinvalle	sb.
Vinvrager	sb.
Vinæble	sb.
Vinaand	sb.
vinaandig	adj.
Viol-	i ssgr.
Viol	sb.
Violblomst	sb.
violblaa	adj.
violbrun	adj.
Violbuk	sb.
Violeddike	sb.
violen-	i ssgr.
violenblaa	adj.
violenbrun	adj.
violenrød	adj.
Violensirup	sb.
Violentræ	sb.
violet-	i ssgr.
violet	adj.
Violet	sb.
Violetblindhed	sb.
violetblaa	adj.
violetbrun	adj.
violetgraa	adj.
violetlig	adj.
Violetrubin	sb.
violetrød	adj.
Violetsafir	sb.
violetsort	adj.
Violettræ	sb.
Violfarve	sb.
violfarvet	adj.
Violfrøstjerne	sb.
Violin-	i ssgr.
Violin	sb.
Violinblok	sb.
Violinbue	sb.
Violinfigen	sb.
Violinhals	sb.
Violinharpiks	sb.
Violinist	sb.
Violinistinde	sb.
Violinistkrampe	sb.
Violinkasse	sb.
Violinmester	sb.
Violinnøgle	sb.
Violinskole	sb.
Violinspil	sb.
Violinspiller	sb.
Violinspillerinde	sb.
Violinspillerske	sb.
Violinstemme	sb.
Violinstol	sb.
Violinstreng	sb.
Violkirtel	sb.
violne	adj.
Viololie	sb.
Violon	sb.
Violoncel	sb.
Violoncellist	sb.
Violplukker	sb.
Violrod	sb.
Violrodolie	sb.
violrød	adj.
Violsaft	sb.
Violsirup	sb.
Violsnegl	sb.
Violsten	sb.
Violsvamp	sb.
Violtobak	sb.
Violtræ	sb.
Violøje	sb.
violøjet	adj.
Vip-	i ssgr.
vip	adj.
Vip	sb.
Vippe-	i ssgr.
vippe	v.
vippe	v.
Vippe	sb.
Vippe	sb.
Vippealen	sb.
Vippearm	sb.
Vippebeslag	sb.
Vippebjælke	sb.
Vippeblomst	sb.
Vippebolt	sb.
Vippebom	sb.
Vippebro	sb.
Vippebræt	sb.
Vippebrønd	sb.
Vippebaare	sb.
Vippedrejebænk	sb.
Vippeforlag	sb.
Vippefyr	sb.
Vippefælde	sb.
Vippegalge	sb.
Vippegarn	sb.
Vippegynge	sb.
Vippehammer	sb.
Vippejolle	sb.
Vippekarre	sb.
Vippeklods	sb.
Vippeklokke	sb.
Vippekran	sb.
Vippekæp	sb.
Vippekærre	sb.
Vippelad	sb.
Vippeliste	sb.
Vippelukke	sb.
vippeløs	adj.
Vippelaag	sb.
Vippelaas	sb.
Vippemølle	sb.
Vippepande	sb.
Vippepenge	sb.pl.
Vippepind	sb.
Vippepunkt	sb.
Vipperamme	sb.
Vippesav	sb.
Vippeskaal	sb.
Vippespejl	sb.
Vippestang	sb.
Vippestige	sb.
Vippestolpe	sb.
vippet	adj.
Vippetag	sb.
Vippetov	sb.
Vippetræ	sb.
Vippetur	sb.
Vippetøj	sb.
Vippetørklæde	sb.
Vippevandfad	sb.
Vippeveje	sb.
Vippevindue	sb.
vippevorn	adj.
Vippevægtstang	sb.
Vippeværk	sb.
vips	interj.
vips	adj.
Vips	sb.
vipse	v.
Vipse	sb.
Vipstjært	sb.
Vipstøder	sb.
Vipsvans	sb.
vir	adj.
Vir	sb.
Virak-	i ssgr.
Virak	sb.
Virakbark	sb.
Virakdamp	sb.
Virakduft	sb.
Virakdunst	sb.
Virakene	sb.
Virakenebusk	sb.
Virakfyr	sb.
Virakkar	sb.
Virakkorn	sb.
Virakrøg	sb.
Viraksky	sb.
Virakskaal	sb.
Viraktræ	sb.
Viraktaage	sb.
vire	v.
Vire	sb.
Virebund	sb.
Virebaand	sb.
Viredug	sb.
Virekrølle	sb.
Virelæder	sb.
Viremaskine	sb.
Virenet	sb.
Vireruse	sb.
Viretræk	sb.
Virevand	sb.
Vireværk	sb.
viril	adj.
Virilitet	sb.
Virilstemme	sb.
Virk	sb.
Virke-	i ssgr.
virke	v.
Virke	sb.
Virkeart	sb.
Virkedrift	sb.
virkedygtig	adj.
Virkeevne	sb.
Virkefelt	sb.
Virkeform	sb.
virkeglad	adj.
Virkeiver	sb.
Virkejærn	sb.
Virkekraft	sb.
virkekraftig	adj.
Virkekreds	sb.
virkelig	adj.
virkeliggøre	v.
Virkelighed	sb.
Virkeligheds-	i ssgr.
Virkelighedsbegreb	sb.
Virkelighedsbetingelse	sb.
Virkelighedsbillede	sb.
Virkelighedsdigtning	sb.
virkelighedsfjendsk	adj.
virkelighedsfjern	adj.
Virkelighedsgeometri	sb.
Virkelighedsindhold	sb.
Virkelighedskunst	sb.
Virkelighedsliv	sb.
virkelighedsløs	adj.
Virkelighedsmenneske	sb.
Virkelighedsnavn	sb.
virkelighedsnær	adj.
Virkelighedspræg	sb.
Virkelighedssans	sb.
virkelighedsskildrende	adj.
Virkelighedsskildrer	sb.
Virkelighedsskildring	sb.
virkelighedssky	adj.
Virkelighedssky	sb.
virkelighedsskyende	adj.
virkelighedstro	adj.
Virkelse	sb.
Virkelyst	sb.
virkelysten	adj.
virkeløs	adj.
Virkemiddel	sb.
Virkemaade	sb.
Virkeomraade	sb.
Virkeplads	sb.
Virkeplan	sb.
Virker	sb.
virkerig	adj.
Virkerum	sb.
virkesløs	adj.
Virkested	sb.
Virkestof	sb.
Virketid	sb.
Virketrang	sb.
Virkning	sb.
Virknings-	i ssgr.
Virkningsevne	sb.
Virkningsforhold	sb.
Virkningsform	sb.
virkningsfuld	adj.
Virkningskraft	sb.
Virkningskreds	sb.
virkningsløs	adj.
Virkningsmagt	sb.
Virkningsmaade	sb.
Virkningsomraade	sb.
virkningsrig	adj.
Virkningsrum	sb.
Virkningsskydning	sb.
Virkningstid	sb.
Virkningsvarighed	sb.
virksom	adj.
Virksomhed	sb.
Virksomheds-	i ssgr.
Virksomhedsdrift	sb.
Virksomhedsfelt	sb.
Virksomhedsiver	sb.
Virksomhedslyst	sb.
Virksomhedsomraade	sb.
Virksomhedstid	sb.
Virksomhedstrang	sb.
virm	adj.
Virm	sb.
virme	v.
virmle	v.
virre	v.
Virre	sb.
virtuos	adj.
Virtuos	sb.
Virtuoseri	sb.
Virtuosinde	sb.
Virtuositet	sb.
virtuosmæssig	adj.
Virvar	sb.
-vis	
vis	interj.
vis	adj.
Vis	sb.
vis-à-vis	præp. og adv.
Vis-à-Vis	sb.
Visdom	sb.
Visdoms-	i ssgr.
Visdomsbog	sb.
Visdomselsker	sb.
Visdomsfugl	sb.
visdomsfuld	adj.
Visdomsgudinde	sb.
Visdomskilde	sb.
Visdomslitteratur	sb.
Visdomslære	sb.
Visdomslærer	sb.
Visdomsord	sb.
Visdomsregel	sb.
Visdomsraad	sb.
Visdomssprog	sb.
Visdomstale	sb.
Visdomstand	sb.
Visdomstempel	sb.
Visdomsugle	sb.
Visdomsøje	sb.
Vise-	i ssgr.
vise	v.
Vise	sb.
Viseaften	sb.
